05:57:16 procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------
05:57:16  r  b   swpd   free  inact active   si   so    bi    bo   in   cs us sy id wa st
06:28:53  2  0      0   2615    233   1177    0    0     0     0 1004 2221  9  2 89  0  0
06:28:54  3  0      0   2615    233   1177    0    0     0     0 1021 2068  3  1 96  0  0
06:28:55  4  0      0   2615    233   1177    0    0     0     0 1003 2208  4  1 95  0  0
06:28:56  4  0      0   2615    233   1177    0    0     0    72 1022 2122  3  1 96  0  0
06:28:57  4  0      0   2615    233   1177    0    0     0     0 1002 2452  4  2 95  0  0
06:28:58  4  0      0   2615    233   1177    0    0     0     0 1022 2208  4  2 95  0  0
06:28:59  4  0      0   2615    233   1177    0    0     0     0 1004 2210  4  2 95  0  0
06:29:00  4  0      0   2615    233   1177    0    0     0    48 1032 2218  4  1 96  0  0
06:29:01  5  0      0   2615    233   1177    0    0     0    56 1007 2228  4  2 94  1  0
06:29:02  5  0      0   2615    233   1177    0    0     0     0 1020 2359  3  2 95  0  0
06:29:03  3  0      0   2615    233   1177    0    0     0     0 1004 2232  4  2 94  0  0
06:29:04  3  0      0   2615    233   1177    0    0     0     0 1020 2171  3  1 96  0  0
06:29:05  4  0      0   2615    233   1177    0    0     0     0 1016 2169  5  2 94  0  0
06:29:06  4  0      0   2615    233   1177    0    0     0    96 1025 2218  3  1 96  0  0
06:29:07  3  0      0   2615    233   1177    0    0     0     0 1003 2464  5  2 93  0  0
06:29:08  3  0      0   2615    233   1177    0    0     0     0 1021 2304  6  2 93  0  0
06:29:09  3  0      0   2615    233   1177    0    0     0     0 1001 2237  3  1 96  0  0
06:29:10  3  0      0   2615    233   1177    0    0     0     0 1021 2218  5  1 94  0  0
06:29:11  3  0      0   2615    233   1177    0    0     0    80 1007 2275  3  2 95  0  0
06:29:12  0  0      0   2615    233   1177    0    0     0     0 1020 2410  5  1 95  0  0
06:29:13  3  0      0   2615    233   1177    0    0     0     0 1003 2184  5  2 93  0  0
06:29:14  3  0      0   2615    233   1177    0    0     0     0 1019 2216  4  1 95  0  0
06:29:15  3  0      0   2615    233   1177    0    0     0     8 1005 2252  4  2 95  0  0
06:29:16  4  0      0   2615    233   1177    0    0     0    64 1024 2179  3  1 96  0  0
06:29:17  4  0      0   2615    233   1177    0    0     0     0 1003 2501  4  1 95  0  0
06:29:18  4  0      0   2615    233   1177    0    0     0     0 1017 2144  4  1 95  0  0
06:29:19  4  0      0   2615    233   1177    0    0     0     0 1003 2250  4  2 94  0  0
06:29:20  4  0      0   2615    233   1177    0    0     0     4 1033 2396  6  2 93  0  0
06:29:21  4  0      0   2615    233   1177    0    0     0   104 1007 2203  4  1 94  1  0
06:29:22  4  0      0   2615    233   1177    0    0     0     0 1020 2459  4  1 95  0  0
06:29:23  4  0      0   2615    233   1177    0    0     0     0 1003 2148  3  2 96  0  0
06:29:24  4  0      0   2615    233   1177    0    0     0     0 1020 2293  5  2 94  0  0
06:29:25  4  0      0   2615    233   1177    0    0     0     0 1004 2261  4  3 94  0  0
06:29:26  4  0      0   2615    233   1177    0    0     0    72 1023 2173  3  1 96  0  0
06:29:27  1  0      0   2615    233   1177    0    0     0     0 1005 2421  4  2 95  0  0
06:29:28  2  0      0   2615    233   1177    0    0     0     0 1022 2257  3  2 95  0  0
06:29:29  2  0      0   2615    233   1177    0    0     0     0 1002 2146  4  2 95  0  0
06:29:30  1  0      0   2615    233   1177    0    0     0     0 1021 2183  4  1 95  0  0
06:29:31  1  0      0   2615    233   1177    0    0     0    72 1006 2345  4  2 94  0  0
06:29:32  1  0      0   2615    233   1177    0    0     0     0 1021 2372  3  2 95  0  0
06:29:33  1  0      0   2615    233   1177    0    0     0     0 1003 2263  6  2 93  0  0
06:29:34  1  0      0   2615    233   1177    0    0     0     0 1021 2189  4  1 95  0  0
06:29:35  2  0      0   2615    233   1177    0    0     0    40 1025 2226  4  2 94  0  0
06:29:36  1  0      0   2615    233   1177    0    0     0    96 1026 2173  4  2 94  0  0
06:29:37  1  0      0   2615    233   1177    0    0     0     0 1004 2531  4  2 95  0  0
06:29:38  1  0      0   2615    233   1177    0    0     0     0 1020 2119  4  2 94  0  0
06:29:39  0  0      0   2615    233   1177    0    0     0     0 1003 2394  7  3 91  0  0
06:29:40  0  0      0   2615    233   1177    0    0     0     0 1020 2206  5  3 92  0  0
06:29:41  0  0      0   2615    233   1177    0    0     0    72 1007 2180  6  2 92  1  0
06:29:42  0  0      0   2615    233   1177    0    0     0     0 1021 2529  6  3 92  0  0
06:29:43  0  0      0   2615    233   1177    0    0     0     0 1003 2147  6  2 93  0  0
06:29:44  0  0      0   2615    233   1177    0    0     0     0 1021 2310  5  2 93  0  0
06:29:45  0  0      0   2615    233   1177    0    0     0     0 1004 2251  5  2 94  0  0
06:29:46  0  0      0   2615    233   1177    0    0     0    68 1025 2369  5  1 94  0  0
06:29:47  0  0      0   2615    233   1177    0    0     0     0 1000 2517  4  2 94  0  0
06:29:48  0  0      0   2615    233   1177    0    0     0     0 1019 2115  5  2 94  0  0
06:29:49  0  0      0   2614    233   1177    0    0     0     0 1003 2125  3  2 95  0  0
06:29:50  0  0      0   2614    233   1177    0    0     0     8 1031 2252  4  2 95  0  0
06:29:51  0  0      0   2614    233   1177    0    0     0   100 1008 2178  8  2 90  0  0
06:29:52  1  0      0   2614    233   1177    0    0     0     0 1020 2397  5  2 93  0  0
06:29:53  0  0      0   2614    233   1177    0    0     0     0 1003 2296  7  2 91  0  0
06:29:54  0  0      0   2614    233   1177    0    0     0     0 1020 2181  4  2 95  0  0
06:29:55  0  0      0   2614    233   1177    0    0     0     8 1001 2151  6  3 91  0  0
06:29:56  0  0      0   2614    233   1177    0    0     0    76 1024 2232  4  1 95  0  0
06:29:57  0  0      0   2614    233   1177    0    0     0     0 1002 2466  4  2 95  0  0
06:29:58  0  0      0   2614    233   1177    0    0     0     0 1021 2307  4  2 94  0  0
06:29:59  0  0      0   2614    233   1177    0    0     0     0 1002 2119  4  1 95  0  0
06:30:00  0  0      0   2614    233   1177    0    0     0     0 1021 2237  5  2 94  0  0
06:30:01  0  0      0   2614    233   1177    0    0     0    72 1007 2245  4  2 94  1  0
06:30:02  0  0      0   2614    233   1177    0    0     0     0 1020 2408  4  2 95  0  0
06:30:03  0  0      0   2614    233   1177    0    0     0     0 1005 2229  4  2 95  0  0
06:30:04  0  0      0   2602    233   1190    0    0     0     0 1022 2221 27  3 70  0  0
06:30:05  0  0      0   2614    233   1177    0    0     0     0 1003 2170  4  2 94  0  0
06:30:06  0  0      0   2614    233   1177    0    0     0    96 1037 2305  4  2 94  0  0
06:30:07  0  0      0   2614    233   1177    0    0     0     0 1002 2504  4  3 94  0  0
06:30:08  0  0      0   2614    233   1177    0    0     0     0 1021 2316  7  1 92  0  0
06:30:09  0  0      0   2614    233   1177    0    0     0     0 1004 2171  5  2 94  0  0
06:30:10  0  0      0   2614    233   1177    0    0     0    52 1030 2434  6  2 92  0  0
06:30:11  0  0      0   2614    233   1177    0    0     0    56 1007 2174  5  2 93  0  0
06:30:12  0  0      0   2614    233   1177    0    0     0     0 1022 2526  7  2 91  0  0
06:30:13  0  0      0   2614    233   1177    0    0     0     0 1006 2255  4  2 94  0  0
06:30:14  0  0      0   2614    233   1177    0    0     0     0 1016 2274  4  2 95  0  0
06:30:15  0  0      0   2614    233   1177    0    0     0     0 1004 2145  5  2 93  0  0
06:30:16  0  0      0   2614    233   1177    0    0     0    68 1024 2408  4  2 95  0  0
06:30:17  0  0      0   2614    234   1177    0    0     0     0 1001 2513  5  3 92  0  0
06:30:18  0  0      0   2614    234   1177    0    0     0     0 1020 2273  5  2 94  0  0
06:30:19  0  0      0   2614    234   1177    0    0     0     0 1001 2296  5  2 93  0  0
06:30:20  0  0      0   2614    234   1177    0    0     0     0 1022 2566  4  1 95  0  0
06:30:21  0  0      0   2614    234   1177    0    0     0   104 1021 2216  5  2 93  0  0
06:30:22  0  0      0   2614    234   1177    0    0     0     0 1021 2535  8  2 90  0  0
06:30:23  0  0      0   2614    234   1177    0    0     0     0 1002 2140  5  2 94  0  0
06:30:24  0  0      0   2614    234   1177    0    0     0     0 1020 2087  5  2 93  0  0
06:30:25  0  0      0   2614    234   1177    0    0     0     8 1003 2264  4  2 94  0  0
06:30:26  0  0      0   2614    234   1177    0    0     0    68 1024 2221  5  2 93  1  0
06:30:27  0  0      0   2614    234   1177    0    0     0     0 1004 2624  4  1 95  0  0
06:30:28  0  0      0   2614    234   1177    0    0     0     0 1022 2228  4  2 94  0  0
06:30:29  0  0      0   2614    234   1177    0    0     0     0 1003 2250  3  2 95  0  0
06:30:30  0  0      0   2614    234   1177    0    0     0     4 1023 2287  4  2 95  0  0
06:30:31  0  0      0   2614    234   1177    0    0     0    72 1008 2238  4  2 94  0  0
06:30:32  0  0      0   2614    234   1178    0    0     0     0 1021 2465  3  1 96  0  0
06:30:33  0  0      0   2614    234   1178    0    0     0     0 1005 2382  4  2 94  0  0
06:30:34  0  0      0   2614    234   1178    0    0     0     0 1020 2246  3  2 95  0  0
06:30:35  0  0      0   2614    234   1178    0    0     0     0 1005 2224  5  2 94  0  0
06:30:36  0  0      0   2614    234   1178    0    0     0    96 1036 2254  4  2 94  0  0
06:30:37  0  0      0   2614    234   1178    0    0     0     0 1004 2566  5  2 94  0  0
06:30:38  0  0      0   2614    234   1178    0    0     0     0 1021 2226  5  2 93  0  0
06:30:39  0  0      0   2614    234   1178    0    0     0     0 1004 2330  7  3 90  0  0
06:30:40  0  0      0   2614    234   1178    0    0     0     0 1022 2324  5  2 94  0  0
06:30:41  0  0      0   2614    234   1178    0    0     0    80 1007 2249  6  2 92  1  0
06:30:42  0  0      0   2614    234   1178    0    0     0     0 1021 2459  4  1 95  0  0
06:30:43  0  0      0   2614    234   1178    0    0     0     0 1002 2288  7  2 91  0  0
06:30:44  1  0      0   2614    234   1178    0    0     0     0 1021 2383  5  2 94  0  0
06:30:45  0  0      0   2614    234   1178    0    0     0    40 1012 2317  4  2 94  0  0
06:30:46  0  0      0   2614    234   1178    0    0     0    68 1024 2342  5  2 94  0  0
06:30:47  0  0      0   2614    234   1178    0    0     0     0 1002 2742  5  3 92  0  0
06:30:48  0  0      0   2614    234   1178    0    0     0     0 1022 2351  5  2 93  0  0
06:30:49  0  0      0   2614    234   1178    0    0     0     0 1002 2351  7  2 92  0  0
06:30:50  0  0      0   2614    234   1178    0    0     0     0 1020 2344  5  2 93  0  0
06:30:51  1  0      0   2614    234   1178    0    0     0   104 1021 2425  6  2 92  0  0
06:30:52  0  0      0   2614    234   1178    0    0     0     0 1021 2648  7  2 92  0  0
06:30:53  0  0      0   2614    234   1178    0    0     0     0 1002 2841  6  2 92  0  0
06:30:54  0  0      0   2614    234   1178    0    0     0     0 1021 2518  5  2 93  0  0
06:30:55  0  0      0   2614    234   1178    0    0     0     0 1001 2631  5  2 94  0  0
06:30:56  0  0      0   2614    234   1178    0    0     0    72 1025 2495  5  2 94  0  0
06:30:57  0  0      0   2614    234   1178    0    0     0     0 1005 2811  5  3 93  0  0
06:30:58  0  0      0   2614    234   1178    0    0     0     0 1021 2604  5  2 93  0  0
06:30:59  0  0      0   2614    234   1178    0    0     0     0  987 2455  3  2 95  0  0
06:31:00  0  0      0   2614    234   1178    0    0     0     4 1022 2642  5  2 94  0  0
06:31:01  0  0      0   2614    234   1178    0    0     0    72 1006 2655  4  2 94  1  0
06:31:02  0  0      0   2614    234   1178    0    0     0     0 1021 2907  4  2 95  0  0
06:31:03  0  0      0   2614    234   1178    0    0     0     0 1002 2464  3  2 95  0  0
06:31:04  0  0      0   2614    234   1178    0    0     0     0 1021 2537  4  2 94  0  0
06:31:05  0  0      0   2614    234   1178    0    0     0     4 1004 2348  4  2 94  0  0
06:31:06  0  0      0   2614    234   1178    0    0     0    96 1040 2333  5  2 94  0  0
06:31:07  0  0      0   2614    234   1178    0    0     0     0 1004 2568  4  1 95  0  0
06:31:08  0  0      0   2614    234   1178    0    0     0     0 1019 2388  5  2 93  0  0
06:31:09  0  0      0   2614    234   1178    0    0     0     0 1002 2111  5  2 94  0  0
06:31:10  0  0      0   2614    234   1178    0    0     0     0 1017 2448  4  2 95  0  0
06:31:11  1  0      0   2614    234   1178    0    0     0    96 1007 2344  5  3 92  0  0
06:31:12  0  0      0   2614    234   1178    0    0     0     0 1020 2570  4  1 96  0  0
06:31:13  5  0      0   2614    234   1178    0    0     0     0 1014 2247  6  2 93  0  0
06:31:14 67  0      0   2611    234   1182    0    0     0     0 1021 2305  7  3 91  0  0
06:31:15 23  0      0   2611    234   1182    0    0     0     0 1006 2329  5  2 93  0  0
06:31:16 13  0      0   2610    234   1182    0    0     0    68 1024 2221  5  2 93  0  0
06:31:17  4  0      0   2610    234   1182    0    0     0     0 1001 2676  6  2 92  0  0
06:31:18  2  0      0   2610    234   1182    0    0     0     0 1019 2168  4  2 94  0  0
06:31:19  1  0      0   2611    234   1181    0    0     0     0 1005 2327  5  3 92  0  0
06:31:20  0  0      0   2614    234   1178    0    0     0    36 1025 2540  7  2 91  0  0
06:31:21  0  0      0   2613    234   1178    0    0     0   104 1019 2503  5  2 93  1  0
06:31:22  0  0      0   2614    234   1178    0    0     0     0 1022 2388  4  2 94  0  0
06:31:23  0  0      0   2614    234   1178    0    0     0     0 1005 2225  6  2 93  0  0
06:31:24  0  0      0   2614    234   1178    0    0     0     0 1022 2133  5  2 93  0  0
06:31:25  0  0      0   2614    234   1178    0    0     0     0 1003 2408  6  2 92  0  0
06:31:26  2  0      0   2614    234   1178    0    0     0    96 1024 2299  5  2 93  0  0
06:31:27  0  0      0   2614    234   1178    0    0     0     0 1003 2528  4  2 95  0  0
06:31:28  0  0      0   2614    234   1178    0    0     0     0 1021 2333  4  2 95  0  0
06:31:29  0  0      0   2614    234   1178    0    0     0     0 1003 2341  3  2 95  0  0
06:31:30  0  0      0   2614    234   1178    0    0     0     0 1019 2300  4  2 94  0  0
06:31:31  0  0      0   2614    234   1178    0    0     0    72 1007 2657  4  2 94  0  0
06:31:32  0  0      0   2614    234   1178    0    0     0     0 1021 2360  4  1 95  0  0
06:31:33  0  0      0   2614    234   1178    0    0     0     0 1003 2393  3  2 95  0  0
06:31:34  0  0      0   2614    234   1178    0    0     0     0 1021 2270  5  2 94  0  0
06:31:35  0  0      0   2614    234   1178    0    0     0     8 1004 2297  4  2 94  0  0
06:31:36  0  0      0   2614    234   1178    0    0     0    68 1024 2353  4  1 95  0  0
06:31:37  0  0      0   2614    234   1178    0    0     0     0 1015 2562  4  2 94  0  0
06:31:38  1  0      0   2613    234   1178    0    0     0     0 1019 2219  3  1 96  0  0
06:31:39  0  0      0   2614    234   1178    0    0     0     0 1003 2365  3  2 95  0  0
06:31:40  0  0      0   2614    234   1178    0    0     0     4 1019 2384  5  2 93  0  0
06:31:41  0  0      0   2614    234   1178    0    0     0    96 1007 2476  5  1 94  0  0
06:31:42  0  0      0   2614    234   1178    0    0     0     0 1021 2373  4  2 95  0  0
06:31:43  0  0      0   2614    234   1178    0    0     0     0 1001 2404  7  2 92  0  0
06:31:44  0  0      0   2613    234   1178    0    0     0     0 1020 2288  5  3 93  0  0
06:31:45  0  0      0   2614    234   1178    0    0     0     0 1003 2336  5  2 93  0  0
06:31:47  1  0      0   2614    234   1178    0    0     0    68 1025 2314  5  2 93  1  0
06:31:48  0  0      0   2613    234   1178    0    0     0     0 1001 2579  5  2 93  0  0
06:31:49  0  0      0   2614    234   1178    0    0     0     0 1020 2211  5  2 94  0  0
06:31:50  0  0      0   2613    234   1178    0    0     0     0 1003 2332  6  2 92  0  0
06:31:51  0  0      0   2614    234   1178    0    0     0     0 1020 2409  5  2 93  0  0
06:31:52  0  0      0   2614    234   1178    0    0     0    80 1010 2388  6  3 92  0  0
06:31:53  0  0      0   2614    234   1178    0    0     0     0 1034 2485  5  3 93  0  0
06:31:54  0  0      0   2613    234   1178    0    0     0     0 1002 2211  4  1 95  0  0
06:31:55  0  0      0   2614    234   1178    0    0     0     0 1021 2200  4  2 94  0  0
06:31:56  0  0      0   2614    234   1178    0    0     0    12 1006 2302  4  2 95  0  0
06:31:57  0  0      0   2613    234   1178    0    0     0    96 1023 2506  4  2 95  0  0
